match_id,possession,first_event_index,first_player,first_position,outcome_label,validated_success_partial,validated_success_total,success_partial_start_action_number,success_partial_end_action_number,success_total_start_action_number,success_total_end_action_number,n_actions,n_passes,n_carries,n_distinct_players,x_start,y_start,x_end,y_end,x_max,x_min,y_max,y_min,x_span,y_span,avg_pass_length,max_pass_length,min_pass_length,std_pass_length,n_short_passes,n_medium_passes,n_long_passes,positions_sequence_actions,positions_sequence_collapsed,pass_links_sequence,actions_sequence,players_sequence,first_3_positions,first_5_positions,first_3_actions,first_5_actions,first_receiver_position,second_receiver_position,positions_sequence_actions_to_40,positions_sequence_collapsed_to_40,pass_links_sequence_to_40,actions_sequence_to_40,positions_sequence_actions_to_60,positions_sequence_collapsed_to_60,pass_links_sequence_to_60,actions_sequence_to_60,n_duels,n_miscontrols,n_dispossessed,n_fouls_won,n_dribbles,n_under_pressure_actions,pct_under_pressure_actions,first_under_pressure_action_number,play_pattern_start,pass_type_start,first_under_pressure_flag,first_pass_length,first_action_side,used_center_attacking_midfield,used_center_back,used_center_defensive_midfield,used_center_forward,used_goalkeeper,used_left_attacking_midfield,used_left_back,used_left_center_back,used_left_center_forward,used_left_center_midfield,used_left_defensive_midfield,used_left_midfield,used_left_wing,used_left_wing_back,used_right_attacking_midfield,used_right_back,used_right_center_back,used_right_center_forward,used_right_center_midfield,used_right_defensive_midfield,used_right_midfield,used_right_wing,used_right_wing_back,first_3_relation_id,first_3_relation_name,analysis_end_action_number_to_40,reached_40_flag,start_x_to_40,start_y_to_40,start_corridor_5,exit_x_to_40,exit_y_to_40,exit_corridor_5_to_40,corridor_sequence_to_40,corridor_sequence_to_40_collapsed,n_distinct_corridors_to_40,used_center_corridor_to_40,exit_pattern_to_40,n_actions_to_40,n_passes_to_40,n_carries_to_40,n_distinct_players_to_40,y_span_to_40,avg_x_to_40,big_pattern_to_40_id,big_pattern_to_40_name,analysis_end_action_number_to_60,reached_60_flag,start_x_to_60,start_y_to_60,start_corridor_5_to_60,exit_x_to_60,exit_y_to_60,exit_corridor_5_to_60,corridor_sequence_to_60,corridor_sequence_to_60_collapsed,n_distinct_corridors_to_60,used_center_corridor_to_60,exit_pattern_to_60,n_actions_to_60,n_passes_to_60,n_carries_to_60,n_distinct_players_to_60,y_span_to_60,avg_x_to_60,big_pattern_to_60_id,big_pattern_to_60_name,validation_event_id_to_40,validation_event_id_to_60,validation_event_index_to_40,validation_event_index_to_60
4005039,20,263,Leonardo Javier Realpe Montaño,Right Center Back,success_total,True,True,8.0,10.0,12.0,14.0,19,10,9,8,5.4,45.3,101.0,20.1,101.0,5.4,75.2,9.1,95.6,66.10000000000001,20.925,32.17,7.92,8.9091966528975,4,4,2,Right Center Back-Goalkeeper-Left Center Back-Left Center Back-Goalkeeper-Goalkeeper-Left Center Back-Left Center Back-Left Defensive Midfield-Left Defensive Midfield-Right Defensive Midfield-Right Defensive Midfield-Center Attacking Midfield-Center Attacking Midfield-Right Wing-Right Wing-Right Defensive Midfield-Right Defensive Midfield-Left Wing,Right Center Back-Goalkeeper-Left Center Back-Goalkeeper-Left Center Back-Left Defensive Midfield-Right Defensive Midfield-Center Attacking Midfield-Right Wing-Right Defensive Midfield-Left Wing,Right Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Left Defensive Midfield | Left Defensive Midfield->Right Defensive Midfield | Right Defensive Midfield->Center Attacking Midfield | Center Attacking Midfield->Right Wing | Right Wing->Right Defensive Midfield | Right Defensive Midfield->Left Wing,Pass-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry,Leonardo Javier Realpe Montaño-Lazar Carević-Justin de Haas-Justin de Haas-Lazar Carević-Lazar Carević-Justin de Haas-Justin de Haas-Mathias De Amorim-Mathias De Amorim-Tom van de Looi-Tom van de Looi-Gustavo Filipe Alves Freitas Azevedo Sá-Gustavo Filipe Alves Freitas Azevedo Sá-Gil Bastião Dias-Gil Bastião Dias-Tom van de Looi-Tom van de Looi-Marcos Vinicios Lopes Moura,Right Center Back-Goalkeeper-Left Center Back,Right Center Back-Goalkeeper-Left Center Back-Goalkeeper-Left Center Back,Pass-Pass-Carry,Pass-Pass-Carry-Pass-Carry,Goalkeeper,Left Center Back,Right Center Back-Goalkeeper-Left Center Back-Left Center Back-Goalkeeper-Goalkeeper-Left Center Back-Left Center Back-Left Defensive Midfield-Left Defensive Midfield,Right Center Back-Goalkeeper-Left Center Back-Goalkeeper-Left Center Back-Left Defensive Midfield,Right Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Left Defensive Midfield,Pass-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass,Right Center Back-Goalkeeper-Left Center Back-Left Center Back-Goalkeeper-Goalkeeper-Left Center Back-Left Center Back-Left Defensive Midfield-Left Defensive Midfield-Right Defensive Midfield-Right Defensive Midfield-Center Attacking Midfield-Center Attacking Midfield,Right Center Back-Goalkeeper-Left Center Back-Goalkeeper-Left Center Back-Left Defensive Midfield-Right Defensive Midfield-Center Attacking Midfield,Right Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Left Defensive Midfield | Left Defensive Midfield->Right Defensive Midfield | Right Defensive Midfield->Center Attacking Midfield,Pass-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass,0,0,0,0,0,10,0.5263157894736842,5.0,From Goal Kick,Goal Kick,False,11.51,center,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,GR-CB's,10,1,5.4,45.3,center,48.8,21.8,left_inner,center-left_outer-left_outer-left_inner-center-left_outer-left_outer-left_outer-left_inner-left_inner,center-left_outer-left_inner-center-left_outer-left_inner,3,1,adjacent_exit,10,6,4,4,36.199999999999996,25.695,6,other_pattern,14,1,5.4,45.3,center,92.5,75.2,right_outer,center-left_outer-left_outer-left_inner-center-left_outer-left_outer-left_outer-left_inner-left_inner-left_inner-right_inner-right_inner-right_outer,center-left_outer-left_inner-center-left_outer-left_inner-right_inner-right_outer,5,1,adjacent_exit,14,8,6,6,66.10000000000001,36.771428571428565,3,switch_of_play,3e3f82c6-c0f3-5677-873e-2a79b4f3d556,ee296316-9589-5a76-afba-4d4f87ddb850,9,13
4005039,41,552,Justin de Haas,Left Center Back,success_partial,True,False,3.0,5.0,,,10,6,4,3,5.6,31.4,9.8,43.8,53.3,3.8,43.8,2.1,49.5,41.7,10.131666666666668,19.52,1.84,6.930496414799992,4,2,0,Left Center Back-Goalkeeper-Left Center Back-Left Center Back-Left Back-Left Back-Left Center Back-Left Center Back-Goalkeeper-Goalkeeper,Left Center Back-Goalkeeper-Left Center Back-Left Back-Left Center Back-Goalkeeper,Left Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Left Back | Left Center Back->Goalkeeper,Pass-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass,Justin de Haas-Lazar Carević-Justin de Haas-Justin de Haas-Luís Rafael Soares Alves-Luís Rafael Soares Alves-Justin de Haas-Justin de Haas-Lazar Carević-Lazar Carević,Left Center Back-Goalkeeper-Left Center Back,Left Center Back-Goalkeeper-Left Center Back-Left Back-Left Center Back,Pass-Pass-Carry,Pass-Pass-Carry-Pass-Carry,Goalkeeper,Left Center Back,Left Center Back-Goalkeeper-Left Center Back-Left Center Back-Left Back,Left Center Back-Goalkeeper-Left Center Back-Left Back,Left Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Left Back,Pass-Pass-Carry-Pass-Carry,,,,,0,0,0,0,0,3,0.3,3.0,From Goal Kick,Goal Kick,False,4.85,center,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GR-CB's,5,1,5.6,31.4,left_inner,48.7,2.5,left_outer,center-left_inner-left_outer-left_outer-left_outer,center-left_inner-left_outer,3,1,adjacent_exit,5,3,2,3,33.8,28.089999999999996,1,interior_exterior_same_side,10,0,5.6,31.4,left_inner,9.8,43.8,center,center-left_inner-left_outer-left_outer-left_outer-left_outer-left_inner-center-center-center,center-left_inner-left_outer-left_inner-center,3,1,center_exit,10,6,4,3,41.699999999999996,23.8,1,interior_exterior_same_side,ba9158cc-df23-5b95-8bfc-2b333a592b71,95138f6a-fafc-522a-ab7c-847ff4dbfc4b,23,28
4005039,42,571,Lazar Carević,Goalkeeper,success_partial,True,False,4.0,6.0,,,7,4,3,5,6.0,35.7,60.5,63.3,60.5,6.0,63.7,18.4,54.5,45.3,19.4275,37.43,9.6,10.744397086388794,2,1,1,Goalkeeper-Left Center Back-Right Center Back-Right Center Back-Right Defensive Midfield-Right Defensive Midfield-Center Attacking Midfield,Goalkeeper-Left Center Back-Right Center Back-Right Defensive Midfield-Center Attacking Midfield,Goalkeeper->Left Center Back | Left Center Back->Right Center Back | Right Center Back->Right Defensive Midfield | Right Defensive Midfield->Center Attacking Midfield,Pass-Pass-Carry-Pass-Carry-Pass-Carry,Lazar Carević-Justin de Haas-Leonardo Javier Realpe Montaño-Leonardo Javier Realpe Montaño-Tom van de Looi-Tom van de Looi-Gustavo Filipe Alves Freitas Azevedo Sá,Goalkeeper-Left Center Back-Right Center Back,Goalkeeper-Left Center Back-Right Center Back-Right Defensive Midfield-Center Attacking Midfield,Pass-Pass-Carry,Pass-Pass-Carry-Pass-Carry,Left Center Back,Right Center Back,Goalkeeper-Left Center Back-Right Center Back-Right Center Back-Right Defensive Midfield-Right Defensive Midfield,Goalkeeper-Left Center Back-Right Center Back-Right Defensive Midfield,Goalkeeper->Left Center Back | Left Center Back->Right Center Back | Right Center Back->Right Defensive Midfield,Pass-Pass-Carry-Pass-Carry-Pass,,,,,0,1,0,0,0,0,0.0,,From Goal Kick,Goal Kick,False,13.38,center,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,GR-CB's,6,1,6.0,35.7,center,59.3,63.7,right_inner,left_inner-right_inner-right_inner-right_inner-right_inner-right_inner,left_inner-right_inner,2,0,adjacent_exit,6,4,2,4,45.300000000000004,33.53333333333334,4,center_exit_pattern,7,0,6.0,35.7,center,60.5,63.3,right_inner,left_inner-right_inner-right_inner-right_inner-right_inner-right_inner-right_inner,left_inner-right_inner,2,0,adjacent_exit,7,4,3,5,45.300000000000004,37.300000000000004,4,center_exit_pattern,b5be18f4-e01e-53be-8d36-9c8a9b2b531b,2db5008e-dab0-5b91-ad93-2deff36ec10e,34,35
4005039,84,1178,Lazar Carević,Goalkeeper,success_partial,True,False,2.0,4.0,,,9,5,4,4,11.2,32.4,107.2,44.5,107.2,11.2,58.4,5.9,96.0,52.5,31.428,57.7,9.22,19.210960829693036,2,0,3,Goalkeeper-Center Attacking Midfield-Center Attacking Midfield-Right Defensive Midfield-Right Defensive Midfield-Center Attacking Midfield-Center Attacking Midfield-Right Center Back-Right Center Back,Goalkeeper-Center Attacking Midfield-Right Defensive Midfield-Center Attacking Midfield-Right Center Back,Goalkeeper->Center Attacking Midfield | Center Attacking Midfield->Right Defensive Midfield | Right Defensive Midfield->Center Attacking Midfield | Center Attacking Midfield->Right Center Back,Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass,Lazar Carević-Gustavo Filipe Alves Freitas Azevedo Sá-Gustavo Filipe Alves Freitas Azevedo Sá-Tom van de Looi-Tom van de Looi-Gustavo Filipe Alves Freitas Azevedo Sá-Gustavo Filipe Alves Freitas Azevedo Sá-Leonardo Javier Realpe Montaño-Leonardo Javier Realpe Montaño,Goalkeeper-Center Attacking Midfield-Right Defensive Midfield,Goalkeeper-Center Attacking Midfield-Right Defensive Midfield-Center Attacking Midfield-Right Center Back,Pass-Carry-Pass,Pass-Carry-Pass-Carry-Pass,Center Attacking Midfield,Right Defensive Midfield,Goalkeeper-Center Attacking Midfield-Center Attacking Midfield-Right Defensive Midfield,Goalkeeper-Center Attacking Midfield-Right Defensive Midfield,Goalkeeper->Center Attacking Midfield | Center Attacking Midfield->Right Defensive Midfield,Pass-Carry-Pass-Carry,,,,,0,0,0,0,0,2,0.2222222222222222,8.0,From Free Kick,,False,31.79,center,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,GR-Médios,4,1,11.2,32.4,center,46.8,17.0,left_inner,left_outer-left_outer-left_inner-left_inner,left_outer-left_inner,2,0,adjacent_exit,4,2,2,3,26.5,37.65,5,outer_inner_exit,9,0,11.2,32.4,center,107.2,44.5,center,left_outer-left_outer-left_inner-left_inner-left_outer-left_outer-right_inner-right_inner-center,left_outer-left_inner-left_outer-right_inner-center,4,1,same_corridor,9,5,4,4,52.5,46.22222222222223,5,outer_inner_exit,84e12f62-25aa-58b1-90cd-fd4e8a960814,e2bb1710-9675-5fb7-ab76-7df6cd9aa600,39,44
4005039,100,1533,Leonardo Javier Realpe Montaño,Right Center Back,success_total,True,True,4.0,6.0,4.0,6.0,22,13,9,8,12.6,38.9,110.8,23.9,110.8,12.6,69.9,2.7,98.2,67.2,15.303076923076922,26.12,5.2,5.404161337646538,6,7,0,Right Center Back-Left Center Back-Center Attacking Midfield-Right Wing-Center Attacking Midfield-Center Attacking Midfield-Left Defensive Midfield-Left Defensive Midfield-Left Wing-Left Wing-Left Defensive Midfield-Left Defensive Midfield-Left Back-Left Back-Left Wing-Left Wing-Left Back-Left Back-Right Defensive Midfield-Right Defensive Midfield-Center Attacking Midfield-Center Attacking Midfield,Right Center Back-Left Center Back-Center Attacking Midfield-Right Wing-Center Attacking Midfield-Left Defensive Midfield-Left Wing-Left Defensive Midfield-Left Back-Left Wing-Left Back-Right Defensive Midfield-Center Attacking Midfield,Right Center Back->Left Center Back | Left Center Back->Center Attacking Midfield | Center Attacking Midfield->Right Wing | Right Wing->Center Attacking Midfield | Center Attacking Midfield->Left Defensive Midfield | Left Defensive Midfield->Left Wing | Left Wing->Left Defensive Midfield | Left Defensive Midfield->Left Back | Left Back->Left Wing | Left Wing->Left Back | Left Back->Right Defensive Midfield | Right Defensive Midfield->Center Attacking Midfield,Pass-Pass-Pass-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass,Leonardo Javier Realpe Montaño-Justin de Haas-Gustavo Filipe Alves Freitas Azevedo Sá-Gil Bastião Dias-Gustavo Filipe Alves Freitas Azevedo Sá-Gustavo Filipe Alves Freitas Azevedo Sá-Mathias De Amorim-Mathias De Amorim-Marcos Vinicios Lopes Moura-Marcos Vinicios Lopes Moura-Mathias De Amorim-Mathias De Amorim-Luís Rafael Soares Alves-Luís Rafael Soares Alves-Marcos Vinicios Lopes Moura-Marcos Vinicios Lopes Moura-Luís Rafael Soares Alves-Luís Rafael Soares Alves-Tom van de Looi-Tom van de Looi-Gustavo Filipe Alves Freitas Azevedo Sá-Gustavo Filipe Alves Freitas Azevedo Sá,Right Center Back-Left Center Back-Center Attacking Midfield,Right Center Back-Left Center Back-Center Attacking Midfield-Right Wing-Center Attacking Midfield,Pass-Pass-Pass,Pass-Pass-Pass-Pass-Carry,Left Center Back,Center Attacking Midfield,Right Center Back-Left Center Back-Center Attacking Midfield-Right Wing-Center Attacking Midfield-Center Attacking Midfield,Right Center Back-Left Center Back-Center Attacking Midfield-Right Wing-Center Attacking Midfield,Right Center Back->Left Center Back | Left Center Back->Center Attacking Midfield | Center Attacking Midfield->Right Wing | Right Wing->Center Attacking Midfield,Pass-Pass-Pass-Pass-Carry-Pass,Right Center Back-Left Center Back-Center Attacking Midfield-Right Wing-Center Attacking Midfield-Center Attacking Midfield,Right Center Back-Left Center Back-Center Attacking Midfield-Right Wing-Center Attacking Midfield,Right Center Back->Left Center Back | Left Center Back->Center Attacking Midfield | Center Attacking Midfield->Right Wing | Right Wing->Center Attacking Midfield,Pass-Pass-Pass-Pass-Carry-Pass,1,0,0,0,0,4,0.1818181818181818,19.0,Regular Play,,False,5.2,center,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,9,GK/CB-CB-MC,6,1,12.6,38.9,center,64.9,34.1,center,center-center-right_inner-right_inner-right_inner-center,center-right_inner-center,2,1,same_corridor,6,5,1,4,35.800000000000004,44.166666666666664,4,center_exit_pattern,6,1,12.6,38.9,center,64.9,34.1,center,center-center-right_inner-right_inner-right_inner-center,center-right_inner-center,2,1,same_corridor,6,5,1,4,35.800000000000004,44.166666666666664,4,center_exit_pattern,e1f6137b-db9e-53ae-a0e3-f1492943ff8e,e1f6137b-db9e-53ae-a0e3-f1492943ff8e,50,50
4005039,121,1902,Lazar Carević,Goalkeeper,unsuccessful,False,False,,,,,5,3,2,3,7.0,45.6,97.0,29.1,97.0,5.4,45.6,5.7,91.6,39.9,37.52,72.48,18.12,24.770111021148047,0,2,1,Goalkeeper-Left Center Back-Left Center Back-Left Back-Left Back,Goalkeeper-Left Center Back-Left Back,Goalkeeper->Left Center Back | Left Center Back->Left Back,Pass-Carry-Pass-Carry-Pass,Lazar Carević-Justin de Haas-Justin de Haas-Luís Rafael Soares Alves-Luís Rafael Soares Alves,Goalkeeper-Left Center Back-Left Back,Goalkeeper-Left Center Back-Left Back,Pass-Carry-Pass,Pass-Carry-Pass-Carry-Pass,Left Center Back,Left Back,,,,,,,,,0,0,0,0,0,2,0.4,4.0,From Goal Kick,Goal Kick,False,21.96,center,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,GK-CB-DB,5,0,7.0,45.6,center,97.0,29.1,left_inner,left_inner-left_inner-left_outer-left_outer-left_inner,left_inner-left_outer-left_inner,2,0,adjacent_exit,5,3,2,3,39.9,27.279999999999994,1,interior_exterior_same_side,5,0,7.0,45.6,center,97.0,29.1,left_inner,left_inner-left_inner-left_outer-left_outer-left_inner,left_inner-left_outer-left_inner,2,0,adjacent_exit,5,3,2,3,39.9,27.279999999999994,1,interior_exterior_same_side,fa73e8f7-9367-5e29-9e54-06e6404a20fa,fa73e8f7-9367-5e29-9e54-06e6404a20fa,71,71
4005039,133,2063,Lazar Carević,Goalkeeper,success_total,True,True,4.0,6.0,4.0,6.0,6,4,2,4,6.9,41.9,100.1,8.5,100.1,6.9,41.9,5.1,93.2,36.8,25.2125,58.77,3.8,20.51558234001658,1,2,1,Goalkeeper-Left Center Back-Left Back-Left Back-Left Wing-Left Wing,Goalkeeper-Left Center Back-Left Back-Left Wing,Goalkeeper->Left Center Back | Left Center Back->Left Back | Left Back->Left Wing,Pass-Pass-Carry-Pass-Carry-Pass,Lazar Carević-Justin de Haas-Luís Rafael Soares Alves-Luís Rafael Soares Alves-Marcos Vinicios Lopes Moura-Marcos Vinicios Lopes Moura,Goalkeeper-Left Center Back-Left Back,Goalkeeper-Left Center Back-Left Back-Left Wing,Pass-Pass-Carry,Pass-Pass-Carry-Pass-Carry,Left Center Back,Left Back,Goalkeeper-Left Center Back-Left Back-Left Back-Left Wing-Left Wing,Goalkeeper-Left Center Back-Left Back-Left Wing,Goalkeeper->Left Center Back | Left Center Back->Left Back | Left Back->Left Wing,Pass-Pass-Carry-Pass-Carry-Pass,Goalkeeper-Left Center Back-Left Back-Left Back-Left Wing-Left Wing,Goalkeeper-Left Center Back-Left Back-Left Wing,Goalkeeper->Left Center Back | Left Center Back->Left Back | Left Back->Left Wing,Pass-Pass-Carry-Pass-Carry-Pass,0,0,0,0,0,0,0.0,,From Goal Kick,Goal Kick,False,22.69,center,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,GK-CB-DB,6,1,6.9,41.9,center,100.1,8.5,left_outer,left_inner-left_outer-left_outer-left_outer-left_outer-left_outer,left_inner-left_outer,2,0,adjacent_exit,6,4,2,4,36.8,55.525,1,interior_exterior_same_side,6,1,6.9,41.9,center,100.1,8.5,left_outer,left_inner-left_outer-left_outer-left_outer-left_outer-left_outer,left_inner-left_outer,2,0,adjacent_exit,6,4,2,4,36.8,55.525,1,interior_exterior_same_side,f3a3f38c-8f12-57b4-bf0f-786191a73276,f3a3f38c-8f12-57b4-bf0f-786191a73276,77,77
4005050,21,235,Lazar Carević,Goalkeeper,unsuccessful,False,False,,,,,3,2,1,3,7.0,39.6,42.5,75.1,42.7,7.0,78.2,39.6,35.7,38.6,24.195,41.37,7.02,17.175,1,0,1,Goalkeeper-Right Center Back-Right Back,Goalkeeper-Right Center Back-Right Back,Goalkeeper->Right Center Back | Right Center Back->Right Back,Pass-Pass-Carry,Lazar Carević-Leonardo Javier Realpe Montaño-Rodrigo Pinheiro Ferreira,Goalkeeper-Right Center Back-Right Back,Goalkeeper-Right Center Back-Right Back,Pass-Pass-Carry,Pass-Pass-Carry,Right Center Back,Right Back,,,,,,,,,0,0,0,1,0,1,0.3333333333333333,3.0,From Goal Kick,Goal Kick,False,41.37,center,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,GK-CB-DB,3,0,7.0,39.6,center,42.5,75.1,right_outer,right_outer-right_outer-right_outer,right_outer,1,0,adjacent_exit,3,2,1,3,38.6,33.18333333333333,5,outer_inner_exit,3,0,7.0,39.6,center,42.5,75.1,right_outer,right_outer-right_outer-right_outer,right_outer,1,0,adjacent_exit,3,2,1,3,38.6,33.18333333333333,5,outer_inner_exit,bde48e5d-7827-5114-96b7-b7518e9b5cf8,bde48e5d-7827-5114-96b7-b7518e9b5cf8,80,80
4005050,29,313,Lazar Carević,Goalkeeper,success_partial,True,False,7.0,9.0,,,9,5,4,5,14.7,51.4,85.4,0.2,85.4,14.7,59.4,0.2,70.7,59.2,21.944,37.93,10.54,10.19347359833732,2,2,1,Goalkeeper-Right Center Back-Right Center Back-Right Center Midfield-Right Center Midfield-Left Center Back-Left Center Back-Left Back-Left Back,Goalkeeper-Right Center Back-Right Center Midfield-Left Center Back-Left Back,Goalkeeper->Right Center Back | Right Center Back->Right Center Midfield | Right Center Midfield->Left Center Back | Left Center Back->Left Back,Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass,Lazar Carević-Leonardo Javier Realpe Montaño-Leonardo Javier Realpe Montaño-Gustavo Filipe Alves Freitas Azevedo Sá-Gustavo Filipe Alves Freitas Azevedo Sá-Justin de Haas-Justin de Haas-Pedro Bondo Francisco-Pedro Bondo Francisco,Goalkeeper-Right Center Back-Right Center Midfield,Goalkeeper-Right Center Back-Right Center Midfield-Left Center Back-Left Back,Pass-Carry-Pass,Pass-Carry-Pass-Carry-Pass,Right Center Back,Right Center Midfield,Goalkeeper-Right Center Back-Right Center Back-Right Center Midfield-Right Center Midfield-Left Center Back-Left Center Back-Left Back-Left Back,Goalkeeper-Right Center Back-Right Center Midfield-Left Center Back-Left Back,Goalkeeper->Right Center Back | Right Center Back->Right Center Midfield | Right Center Midfield->Left Center Back | Left Center Back->Left Back,Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass,,,,,0,0,0,0,0,2,0.2222222222222222,2.0,From Free Kick,Free Kick,False,10.54,center,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,GK/CB-CB-MC,9,1,14.7,51.4,right_inner,85.4,0.2,left_outer,right_inner-right_inner-right_inner-right_inner-left_inner-left_inner-left_outer-left_outer-left_outer,right_inner-left_inner-left_outer,3,0,opposite_side_exit,9,5,4,5,59.199999999999996,31.549999999999997,2,interior_exterior_opposite_side,9,0,14.7,51.4,right_inner,85.4,0.2,left_outer,right_inner-right_inner-right_inner-right_inner-left_inner-left_inner-left_outer-left_outer-left_outer,right_inner-left_inner-left_outer,3,0,opposite_side_exit,9,5,4,5,59.199999999999996,31.549999999999997,2,interior_exterior_opposite_side,57f97f8b-168a-5e6b-810f-879a0aa991b6,57f97f8b-168a-5e6b-810f-879a0aa991b6,89,89
