match_id,possession,first_event_index,first_player,first_position,outcome_label,validated_success_partial,validated_success_total,success_partial_start_action_number,success_partial_end_action_number,success_total_start_action_number,success_total_end_action_number,n_actions,n_passes,n_carries,n_distinct_players,x_start,y_start,x_end,y_end,x_max,x_min,y_max,y_min,x_span,y_span,avg_pass_length,max_pass_length,min_pass_length,std_pass_length,n_short_passes,n_medium_passes,n_long_passes,positions_sequence_actions,positions_sequence_collapsed,pass_links_sequence,actions_sequence,players_sequence,first_3_positions,first_5_positions,first_3_actions,first_5_actions,first_receiver_position,second_receiver_position,positions_sequence_actions_to_40,positions_sequence_collapsed_to_40,pass_links_sequence_to_40,actions_sequence_to_40,positions_sequence_actions_to_60,positions_sequence_collapsed_to_60,pass_links_sequence_to_60,actions_sequence_to_60,n_duels,n_miscontrols,n_dispossessed,n_fouls_won,n_dribbles,n_under_pressure_actions,pct_under_pressure_actions,first_under_pressure_action_number,play_pattern_start,pass_type_start,first_under_pressure_flag,first_pass_length,first_action_side,used_center_attacking_midfield,used_center_back,used_center_defensive_midfield,used_center_forward,used_goalkeeper,used_left_attacking_midfield,used_left_back,used_left_center_back,used_left_center_forward,used_left_center_midfield,used_left_defensive_midfield,used_left_midfield,used_left_wing,used_left_wing_back,used_right_attacking_midfield,used_right_back,used_right_center_back,used_right_center_forward,used_right_center_midfield,used_right_defensive_midfield,used_right_midfield,used_right_wing,used_right_wing_back,first_3_relation_id,first_3_relation_name,analysis_end_action_number_to_40,reached_40_flag,start_x_to_40,start_y_to_40,start_corridor_5,exit_x_to_40,exit_y_to_40,exit_corridor_5_to_40,corridor_sequence_to_40,corridor_sequence_to_40_collapsed,n_distinct_corridors_to_40,used_center_corridor_to_40,exit_pattern_to_40,n_actions_to_40,n_passes_to_40,n_carries_to_40,n_distinct_players_to_40,y_span_to_40,avg_x_to_40,big_pattern_to_40_id,big_pattern_to_40_name,analysis_end_action_number_to_60,reached_60_flag,start_x_to_60,start_y_to_60,start_corridor_5_to_60,exit_x_to_60,exit_y_to_60,exit_corridor_5_to_60,corridor_sequence_to_60,corridor_sequence_to_60_collapsed,n_distinct_corridors_to_60,used_center_corridor_to_60,exit_pattern_to_60,n_actions_to_60,n_passes_to_60,n_carries_to_60,n_distinct_players_to_60,y_span_to_60,avg_x_to_60,big_pattern_to_60_id,big_pattern_to_60_name
4005050,206,2803,Lazar Carević,Goalkeeper,success_total,True,True,2.0,4.0,6.0,8.0,15,10,5,8,12.6,36.5,88.8,62.3,98.9,12.6,71.5,16.7,86.30000000000001,54.8,25.425,61.88,7.25,17.478928599888494,3,5,2,Goalkeeper-Left Center Back-Center Forward-Left Center Back-Center Defensive Midfield-Center Defensive Midfield-Right Center Midfield-Right Center Midfield-Right Back-Right Back-Right Center Back-Right Center Back-Goalkeeper-Goalkeeper-Right Wing,Goalkeeper-Left Center Back-Center Forward-Left Center Back-Center Defensive Midfield-Right Center Midfield-Right Back-Right Center Back-Goalkeeper-Right Wing,Goalkeeper->Left Center Back | Left Center Back->Center Forward | Left Center Back->Center Defensive Midfield | Center Defensive Midfield->Right Center Midfield | Right Center Midfield->Right Back | Right Back->Right Center Back | Right Center Back->Goalkeeper | Goalkeeper->Right Wing,Pass-Pass-Pass-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Pass,Lazar Carević-Justin de Haas-Simon Elisor-Justin de Haas-Tom van de Looi-Tom van de Looi-Pedro Miguel Costa Santos-Pedro Miguel Costa Santos-Gustavo García dos Santos-Gustavo García dos Santos-Leonardo Javier Realpe Montaño-Leonardo Javier Realpe Montaño-Lazar Carević-Lazar Carević-Roméo Beney,Goalkeeper-Left Center Back-Center Forward,Goalkeeper-Left Center Back-Center Forward-Left Center Back-Center Defensive Midfield,Pass-Pass-Pass,Pass-Pass-Pass-Pass-Carry,Left Center Back,Center Forward,Goalkeeper-Left Center Back-Center Forward-Left Center Back,Goalkeeper-Left Center Back-Center Forward-Left Center Back,Goalkeeper->Left Center Back | Left Center Back->Center Forward,Pass-Pass-Pass-Pass,Goalkeeper-Left Center Back-Center Forward-Left Center Back-Center Defensive Midfield-Center Defensive Midfield-Right Center Midfield-Right Center Midfield,Goalkeeper-Left Center Back-Center Forward-Left Center Back-Center Defensive Midfield-Right Center Midfield,Goalkeeper->Left Center Back | Left Center Back->Center Forward | Left Center Back->Center Defensive Midfield | Center Defensive Midfield->Right Center Midfield,Pass-Pass-Pass-Pass-Carry-Pass-Carry-Pass,0,0,0,0,0,10,0.6666666666666666,3.0,Regular Play,,False,19.89,center,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,26,GK/CB-CB-CF,4,1,12.6,36.5,center,55.6,38.3,center,left_inner-left_inner-left_inner-center,left_inner-center,2,1,same_corridor,4,4,0,3,21.599999999999998,50.025000000000006,4,center_exit_pattern,8,1,12.6,36.5,center,64.0,60.4,right_inner,left_inner-left_inner-left_inner-center-center-center-center-right_inner,left_inner-center-right_inner,3,1,adjacent_exit,8,6,2,5,43.7,56.42500000000001,4,center_exit_pattern
4005739,26,383,Justin de Haas,Left Center Back,success_partial,True,False,3.0,5.0,,,21,11,10,7,20.6,34.9,49.4,53.0,58.1,20.6,69.5,1.1,37.5,68.4,21.28272727272727,40.01,10.55,8.945052559334473,3,6,2,Left Center Back-Left Defensive Midfield-Left Defensive Midfield-Left Wing-Left Wing-Right Defensive Midfield-Right Defensive Midfield-Right Back-Right Back-Right Center Back-Right Center Back-Left Center Back-Left Center Back-Left Back-Left Back-Left Wing-Left Wing-Left Center Back-Left Center Back-Right Center Back-Right Center Back,Left Center Back-Left Defensive Midfield-Left Wing-Right Defensive Midfield-Right Back-Right Center Back-Left Center Back-Left Back-Left Wing-Left Center Back-Right Center Back,Left Center Back->Left Defensive Midfield | Left Defensive Midfield->Left Wing | Left Wing->Right Defensive Midfield | Right Defensive Midfield->Right Back | Right Back->Right Center Back | Right Center Back->Left Center Back | Left Center Back->Left Back | Left Back->Left Wing | Left Wing->Left Center Back | Left Center Back->Right Center Back | Right Center Back->Right Defensive Midfield,Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass,Justin de Haas-Mathias De Amorim-Mathias De Amorim-Marcos Vinicios Lopes Moura-Marcos Vinicios Lopes Moura-Tom van de Looi-Tom van de Looi-Rodrigo Pinheiro Ferreira-Rodrigo Pinheiro Ferreira-Leonardo Javier Realpe Montaño-Leonardo Javier Realpe Montaño-Justin de Haas-Justin de Haas-Luís Rafael Soares Alves-Luís Rafael Soares Alves-Marcos Vinicios Lopes Moura-Marcos Vinicios Lopes Moura-Justin de Haas-Justin de Haas-Leonardo Javier Realpe Montaño-Leonardo Javier Realpe Montaño,Left Center Back-Left Defensive Midfield-Left Wing,Left Center Back-Left Defensive Midfield-Left Wing-Right Defensive Midfield-Right Back,Pass-Carry-Pass,Pass-Carry-Pass-Carry-Pass,Left Defensive Midfield,Left Wing,Left Center Back-Left Defensive Midfield-Left Defensive Midfield-Left Wing-Left Wing,Left Center Back-Left Defensive Midfield-Left Wing,Left Center Back->Left Defensive Midfield | Left Defensive Midfield->Left Wing,Pass-Carry-Pass-Carry-Pass,,,,,0,0,0,0,0,7,0.3333333333333333,4.0,Regular Play,Recovery,False,16.98,center,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,27,Outros,5,1,20.6,34.9,center,47.0,38.6,center,left_inner-left_inner-left_outer-left_inner-center,left_inner-left_outer-left_inner-center,3,1,same_corridor,5,3,2,3,23.3,38.08,1,interior_exterior_same_side,21,0,20.6,34.9,center,49.4,53.0,right_inner,left_inner-left_inner-left_outer-left_inner-center-center-right_outer-right_outer-center-center-left_outer-left_outer-left_outer-left_outer-left_outer-left_outer-left_outer-left_outer-right_inner-right_inner-right_inner,left_inner-left_outer-left_inner-center-right_outer-center-left_outer-right_inner,5,1,adjacent_exit,21,11,10,7,68.4,42.04761904761905,3,switch_of_play
4005739,32,482,Justin de Haas,Left Center Back,success_total,True,True,11.0,13.0,14.0,16.0,20,11,9,6,27.2,8.3,98.3,8.6,98.3,14.0,50.9,3.1,84.3,47.8,24.331818181818186,41.22,7.17,9.380365197563972,1,7,3,Left Center Back-Goalkeeper-Left Center Back-Left Center Back-Goalkeeper-Goalkeeper-Right Center Back-Right Center Back-Goalkeeper-Goalkeeper-Left Center Back-Left Center Back-Right Center Back-Right Center Back-Center Forward-Center Forward-Right Defensive Midfield-Right Defensive Midfield-Left Back-Left Back,Left Center Back-Goalkeeper-Left Center Back-Goalkeeper-Right Center Back-Goalkeeper-Left Center Back-Right Center Back-Center Forward-Right Defensive Midfield-Left Back,Left Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Goalkeeper | Goalkeeper->Right Center Back | Right Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Right Center Back | Right Center Back->Center Forward | Center Forward->Right Defensive Midfield | Right Defensive Midfield->Left Back,Pass-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass,Justin de Haas-Lazar Carević-Justin de Haas-Justin de Haas-Lazar Carević-Lazar Carević-Leonardo Javier Realpe Montaño-Leonardo Javier Realpe Montaño-Lazar Carević-Lazar Carević-Justin de Haas-Justin de Haas-Leonardo Javier Realpe Montaño-Leonardo Javier Realpe Montaño-Simon Elisor-Simon Elisor-Tom van de Looi-Tom van de Looi-Luís Rafael Soares Alves-Luís Rafael Soares Alves,Left Center Back-Goalkeeper-Left Center Back,Left Center Back-Goalkeeper-Left Center Back-Goalkeeper-Right Center Back,Pass-Pass-Carry,Pass-Pass-Carry-Pass-Carry,Goalkeeper,Left Center Back,Left Center Back-Goalkeeper-Left Center Back-Left Center Back-Goalkeeper-Goalkeeper-Right Center Back-Right Center Back-Goalkeeper-Goalkeeper-Left Center Back-Left Center Back-Right Center Back,Left Center Back-Goalkeeper-Left Center Back-Goalkeeper-Right Center Back-Goalkeeper-Left Center Back-Right Center Back,Left Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Goalkeeper | Goalkeeper->Right Center Back | Right Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Right Center Back,Pass-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry,Left Center Back-Goalkeeper-Left Center Back-Left Center Back-Goalkeeper-Goalkeeper-Right Center Back-Right Center Back-Goalkeeper-Goalkeeper-Left Center Back-Left Center Back-Right Center Back-Right Center Back-Center Forward-Center Forward,Left Center Back-Goalkeeper-Left Center Back-Goalkeeper-Right Center Back-Goalkeeper-Left Center Back-Right Center Back-Center Forward,Left Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Goalkeeper | Goalkeeper->Right Center Back | Right Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Right Center Back | Right Center Back->Center Forward,Pass-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass,0,0,0,0,0,8,0.4,3.0,From Free Kick,Free Kick,False,16.87,left,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,GR-CB's,13,1,27.2,8.3,left_outer,51.5,50.9,right_inner,left_inner-left_outer-left_outer-left_inner-left_inner-center-center-left_inner-left_inner-left_outer-left_outer-center-right_inner,left_inner-left_outer-left_inner-center-left_inner-left_outer-center-right_inner,4,1,opposite_side_exit,13,7,6,3,44.699999999999996,32.753846153846155,1,interior_exterior_same_side,16,1,27.2,8.3,left_outer,67.3,38.2,center,left_inner-left_outer-left_outer-left_inner-left_inner-center-center-left_inner-left_inner-left_outer-left_outer-center-right_inner-left_inner-left_inner-center,left_inner-left_outer-left_inner-center-left_inner-left_outer-center-right_inner-left_inner-center,4,1,center_exit,16,9,7,4,44.699999999999996,40.212500000000006,1,interior_exterior_same_side
4005739,37,620,Lazar Carević,Goalkeeper,unsuccessful,False,False,,,,,14,7,7,6,1.1,34.9,64.1,26.4,64.1,1.1,56.4,1.7,62.99999999999999,54.7,24.91857142857143,45.05,9.2,11.043269997826638,1,4,2,Goalkeeper-Right Back-Right Back-Right Center Back-Right Center Back-Left Back-Left Back-Left Center Back-Left Center Back-Goalkeeper-Goalkeeper-Left Center Back-Left Center Back-Center Forward,Goalkeeper-Right Back-Right Center Back-Left Back-Left Center Back-Goalkeeper-Left Center Back-Center Forward,Goalkeeper->Right Back | Right Back->Right Center Back | Right Center Back->Left Back | Left Back->Left Center Back | Left Center Back->Goalkeeper | Goalkeeper->Left Center Back | Left Center Back->Center Forward,Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry,Lazar Carević-Rodrigo Pinheiro Ferreira-Rodrigo Pinheiro Ferreira-Leonardo Javier Realpe Montaño-Leonardo Javier Realpe Montaño-Luís Rafael Soares Alves-Luís Rafael Soares Alves-Justin de Haas-Justin de Haas-Lazar Carević-Lazar Carević-Justin de Haas-Justin de Haas-Simon Elisor,Goalkeeper-Right Back-Right Center Back,Goalkeeper-Right Back-Right Center Back-Left Back-Left Center Back,Pass-Carry-Pass,Pass-Carry-Pass-Carry-Pass,Right Back,Right Center Back,,,,,,,,,0,1,0,0,0,3,0.2142857142857142,6.0,From Throw In,,False,25.81,center,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23,GK-DB-CB,14,0,1.1,34.9,center,64.1,26.4,left_inner,right_inner-right_inner-right_inner-center-left_outer-left_outer-left_outer-left_outer-center-left_inner-left_outer-left_outer-left_inner-left_inner,right_inner-center-left_outer-center-left_inner-left_outer-left_inner,4,1,adjacent_exit,14,7,7,6,54.699999999999996,28.521428571428572,2,interior_exterior_opposite_side,14,0,1.1,34.9,center,64.1,26.4,left_inner,right_inner-right_inner-right_inner-center-left_outer-left_outer-left_outer-left_outer-center-left_inner-left_outer-left_outer-left_inner-left_inner,right_inner-center-left_outer-center-left_inner-left_outer-left_inner,4,1,adjacent_exit,14,7,7,6,54.699999999999996,28.521428571428572,2,interior_exterior_opposite_side
4005739,61,888,Leonardo Javier Realpe Montaño,Right Center Back,unsuccessful,False,False,,,,,10,5,5,4,10.8,71.7,50.2,2.7,50.2,7.2,71.7,2.0,43.0,69.7,25.529999999999998,46.57,10.6,11.991265154269588,1,3,1,Right Center Back-Goalkeeper-Goalkeeper-Right Center Back-Right Center Back-Goalkeeper-Goalkeeper-Left Back-Left Back-Left Wing,Right Center Back-Goalkeeper-Right Center Back-Goalkeeper-Left Back-Left Wing,Right Center Back->Goalkeeper | Goalkeeper->Right Center Back | Right Center Back->Goalkeeper | Goalkeeper->Left Back | Left Back->Left Wing,Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry,Leonardo Javier Realpe Montaño-Lazar Carević-Lazar Carević-Leonardo Javier Realpe Montaño-Leonardo Javier Realpe Montaño-Lazar Carević-Lazar Carević-Luís Rafael Soares Alves-Luís Rafael Soares Alves-Marcos Vinicios Lopes Moura,Right Center Back-Goalkeeper-Right Center Back,Right Center Back-Goalkeeper-Right Center Back-Goalkeeper-Left Back,Pass-Carry-Pass,Pass-Carry-Pass-Carry-Pass,Goalkeeper,Right Center Back,,,,,,,,,0,0,0,1,0,5,0.5,4.0,From Free Kick,Free Kick,False,21.11,right,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,GR-CB's,10,0,10.8,71.7,right_outer,50.2,2.7,left_outer,right_inner-right_inner-right_outer-right_outer-center-center-left_outer-left_outer-left_outer-left_outer,right_inner-right_outer-center-left_outer,4,1,opposite_side_exit,10,5,5,4,69.7,28.160000000000004,3,switch_of_play,10,0,10.8,71.7,right_outer,50.2,2.7,left_outer,right_inner-right_inner-right_outer-right_outer-center-center-left_outer-left_outer-left_outer-left_outer,right_inner-right_outer-center-left_outer,4,1,opposite_side_exit,10,5,5,4,69.7,28.160000000000004,3,switch_of_play
4005739,79,1034,Justin de Haas,Left Center Back,unsuccessful,False,False,,,,,7,4,3,3,17.4,5.1,36.8,0.1,36.8,11.0,61.0,0.1,25.8,60.9,31.2325,40.69,19.39,7.8180764098338145,0,2,2,Left Center Back-Goalkeeper-Goalkeeper-Right Center Back-Right Center Back-Goalkeeper-Goalkeeper,Left Center Back-Goalkeeper-Right Center Back-Goalkeeper,Left Center Back->Goalkeeper | Goalkeeper->Right Center Back | Right Center Back->Goalkeeper,Pass-Carry-Pass-Carry-Pass-Carry-Pass,Justin de Haas-Lazar Carević-Lazar Carević-Leonardo Javier Realpe Montaño-Leonardo Javier Realpe Montaño-Lazar Carević-Lazar Carević,Left Center Back-Goalkeeper-Right Center Back,Left Center Back-Goalkeeper-Right Center Back-Goalkeeper,Pass-Carry-Pass,Pass-Carry-Pass-Carry-Pass,Goalkeeper,Right Center Back,,,,,,,,,0,0,0,0,0,3,0.4285714285714285,4.0,From Free Kick,Free Kick,False,19.39,left,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GR-CB's,7,0,17.4,5.1,left_outer,36.8,0.1,left_outer,left_inner-left_inner-right_inner-right_inner-center-center-left_outer,left_inner-right_inner-center-left_outer,4,1,same_corridor,7,4,3,3,60.9,23.557142857142857,1,interior_exterior_same_side,7,0,17.4,5.1,left_outer,36.8,0.1,left_outer,left_inner-left_inner-right_inner-right_inner-center-center-left_outer,left_inner-right_inner-center-left_outer,4,1,same_corridor,7,4,3,3,60.9,23.557142857142857,1,interior_exterior_same_side
4005739,83,1077,Lazar Carević,Goalkeeper,success_total,True,True,2.0,4.0,6.0,8.0,18,10,8,6,6.8,45.2,112.4,37.3,112.4,6.8,66.7,3.5,105.6,63.2,21.316,55.81,9.96,12.77816434391106,4,5,1,Goalkeeper-Right Center Back-Center Attacking Midfield-Center Attacking Midfield-Right Defensive Midfield-Right Defensive Midfield-Left Wing-Left Wing-Left Back-Left Back-Left Wing-Left Wing-Right Defensive Midfield-Right Defensive Midfield-Left Back-Left Back-Left Wing-Left Wing,Goalkeeper-Right Center Back-Center Attacking Midfield-Right Defensive Midfield-Left Wing-Left Back-Left Wing-Right Defensive Midfield-Left Back-Left Wing,Goalkeeper->Right Center Back | Right Center Back->Center Attacking Midfield | Center Attacking Midfield->Right Defensive Midfield | Right Defensive Midfield->Left Wing | Left Wing->Left Back | Left Back->Left Wing | Left Wing->Right Defensive Midfield | Right Defensive Midfield->Left Back | Left Back->Left Wing,Pass-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass-Carry-Pass,Lazar Carević-Leonardo Javier Realpe Montaño-Gustavo Filipe Alves Freitas Azevedo Sá-Gustavo Filipe Alves Freitas Azevedo Sá-Tom van de Looi-Tom van de Looi-Marcos Vinicios Lopes Moura-Marcos Vinicios Lopes Moura-Luís Rafael Soares Alves-Luís Rafael Soares Alves-Marcos Vinicios Lopes Moura-Marcos Vinicios Lopes Moura-Tom van de Looi-Tom van de Looi-Luís Rafael Soares Alves-Luís Rafael Soares Alves-Marcos Vinicios Lopes Moura-Marcos Vinicios Lopes Moura,Goalkeeper-Right Center Back-Center Attacking Midfield,Goalkeeper-Right Center Back-Center Attacking Midfield-Right Defensive Midfield-Left Wing,Pass-Pass-Carry,Pass-Pass-Carry-Pass-Carry,Right Center Back,Center Attacking Midfield,Goalkeeper-Right Center Back-Center Attacking Midfield-Center Attacking Midfield,Goalkeeper-Right Center Back-Center Attacking Midfield,Goalkeeper->Right Center Back | Right Center Back->Center Attacking Midfield,Pass-Pass-Carry-Pass,Goalkeeper-Right Center Back-Center Attacking Midfield-Center Attacking Midfield-Right Defensive Midfield-Right Defensive Midfield-Left Wing-Left Wing,Goalkeeper-Right Center Back-Center Attacking Midfield-Right Defensive Midfield-Left Wing,Goalkeeper->Right Center Back | Right Center Back->Center Attacking Midfield | Center Attacking Midfield->Right Defensive Midfield | Right Defensive Midfield->Left Wing,Pass-Pass-Carry-Pass-Carry-Pass-Carry-Pass,0,0,0,0,0,4,0.2222222222222222,5.0,From Free Kick,Free Kick,False,22.63,center,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,9,GK/CB-CB-MC,4,1,6.8,45.2,center,46.8,52.5,right_inner,right_inner-right_inner-right_inner-right_inner,right_inner,1,0,adjacent_exit,4,3,1,3,21.5,43.1,4,center_exit_pattern,8,1,6.8,45.2,center,107.2,10.5,left_outer,right_inner-right_inner-right_inner-right_inner-right_inner-left_outer-left_outer-left_outer,right_inner-left_outer,2,0,adjacent_exit,8,5,3,5,63.2,58.9,2,interior_exterior_opposite_side
4005739,87,1157,Lazar Carević,Goalkeeper,success_partial,True,False,4.0,6.0,,,7,4,3,4,6.6,44.5,52.6,72.7,52.6,6.6,72.7,17.8,46.0,54.900000000000006,19.165,32.49,2.14,12.278563637494411,2,1,1,Goalkeeper-Left Center Back-Left Center Back-Right Center Back-Right Center Back-Right Back-Right Back,Goalkeeper-Left Center Back-Right Center Back-Right Back,Goalkeeper->Left Center Back | Left Center Back->Right Center Back | Right Center Back->Right Back,Pass-Carry-Pass-Carry-Pass-Carry-Pass,Lazar Carević-Justin de Haas-Justin de Haas-Leonardo Javier Realpe Montaño-Leonardo Javier Realpe Montaño-Rodrigo Pinheiro Ferreira-Rodrigo Pinheiro Ferreira,Goalkeeper-Left Center Back-Right Center Back,Goalkeeper-Left Center Back-Right Center Back-Right Back,Pass-Carry-Pass,Pass-Carry-Pass-Carry-Pass,Left Center Back,Right Center Back,Goalkeeper-Left Center Back-Left Center Back-Right Center Back-Right Center Back-Right Back,Goalkeeper-Left Center Back-Right Center Back-Right Back,Goalkeeper->Left Center Back | Left Center Back->Right Center Back | Right Center Back->Right Back,Pass-Carry-Pass-Carry-Pass-Carry,,,,,0,0,0,0,0,2,0.2857142857142857,6.0,From Keeper,,False,29.04,center,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,GR-CB's,6,1,6.6,44.5,center,50.5,72.3,right_outer,left_inner-left_inner-right_inner-right_inner-right_outer-right_outer,left_inner-right_inner-right_outer,3,0,adjacent_exit,6,3,3,4,54.5,34.40833333333333,2,interior_exterior_opposite_side,7,0,6.6,44.5,center,52.6,72.7,right_outer,left_inner-left_inner-right_inner-right_inner-right_outer-right_outer-right_outer,left_inner-right_inner-right_outer,3,0,adjacent_exit,7,4,3,4,54.900000000000006,36.857142857142854,2,interior_exterior_opposite_side
4005739,101,1411,Lazar Carević,Goalkeeper,success_partial,True,False,3.0,5.0,,,8,5,3,5,8.6,33.8,88.2,51.8,88.2,8.6,59.6,7.2,79.60000000000001,52.4,30.548,47.21,11.02,14.523042931837669,1,1,3,Goalkeeper-Left Defensive Midfield-Right Center Back-Right Center Back-Right Defensive Midfield-Right Defensive Midfield-Left Center Back-Left Center Back,Goalkeeper-Left Defensive Midfield-Right Center Back-Right Defensive Midfield-Left Center Back,Goalkeeper->Left Defensive Midfield | Left Defensive Midfield->Right Center Back | Right Center Back->Right Defensive Midfield | Right Defensive Midfield->Left Center Back,Pass-Pass-Carry-Pass-Carry-Pass-Carry-Pass,Lazar Carević-Mathias De Amorim-Leonardo Javier Realpe Montaño-Leonardo Javier Realpe Montaño-Tom van de Looi-Tom van de Looi-Justin de Haas-Justin de Haas,Goalkeeper-Left Defensive Midfield-Right Center Back,Goalkeeper-Left Defensive Midfield-Right Center Back-Right Defensive Midfield-Left Center Back,Pass-Pass-Carry,Pass-Pass-Carry-Pass-Carry,Left Defensive Midfield,Right Center Back,Goalkeeper-Left Defensive Midfield-Right Center Back-Right Center Back-Right Defensive Midfield,Goalkeeper-Left Defensive Midfield-Right Center Back-Right Defensive Midfield,Goalkeeper->Left Defensive Midfield | Left Defensive Midfield->Right Center Back | Right Center Back->Right Defensive Midfield,Pass-Pass-Carry-Pass-Carry,,,,,0,0,0,0,0,2,0.25,5.0,Regular Play,,False,31.32,center,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,GR-Médios,5,1,8.6,33.8,center,49.1,51.2,right_inner,left_outer-right_inner-right_inner-right_inner-right_inner,left_outer-right_inner,2,0,adjacent_exit,5,3,2,4,52.4,36.09000000000001,5,outer_inner_exit,8,0,8.6,33.8,center,88.2,51.8,right_inner,left_outer-right_inner-right_inner-right_inner-right_inner-center-center-right_inner,left_outer-right_inner-center-right_inner,3,1,adjacent_exit,8,5,3,5,52.4,42.337500000000006,5,outer_inner_exit
4005739,123,1850,Leonardo Javier Realpe Montaño,Right Center Back,success_partial,True,False,3.0,5.0,,,5,3,2,3,37.2,66.1,69.9,9.3,69.9,35.2,66.1,7.3,34.7,58.8,25.24666666666667,33.2,14.57,7.845662637548356,1,1,1,Right Center Back-Left Center Back-Left Center Back-Left Back-Left Back,Right Center Back-Left Center Back-Left Back,Right Center Back->Left Center Back | Left Center Back->Left Back,Pass-Carry-Pass-Carry-Pass,Leonardo Javier Realpe Montaño-Justin de Haas-Justin de Haas-Pedro Bondo Francisco-Pedro Bondo Francisco,Right Center Back-Left Center Back-Left Back,Right Center Back-Left Center Back-Left Back,Pass-Carry-Pass,Pass-Carry-Pass-Carry-Pass,Left Center Back,Left Back,Right Center Back-Left Center Back-Left Center Back-Left Back-Left Back,Right Center Back-Left Center Back-Left Back,Right Center Back->Left Center Back | Left Center Back->Left Back,Pass-Carry-Pass-Carry-Pass,,,,,0,0,0,0,0,0,0.0,,Regular Play,,False,14.57,right,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,CB's-DB,5,1,37.2,66.1,right_outer,69.9,9.3,left_outer,right_inner-center-left_outer-left_outer-left_outer,right_inner-center-left_outer,3,1,opposite_side_exit,5,3,2,3,58.8,41.71,2,interior_exterior_opposite_side,5,0,37.2,66.1,right_outer,69.9,9.3,left_outer,right_inner-center-left_outer-left_outer-left_outer,right_inner-center-left_outer,3,1,opposite_side_exit,5,3,2,3,58.8,41.71,2,interior_exterior_opposite_side
4005739,138,2050,Lazar Carević,Goalkeeper,unsuccessful,False,False,,,,,4,3,1,3,7.0,35.6,44.2,5.4,44.2,7.0,35.6,4.8,37.2,30.8,15.87,20.21,9.24,4.762233369614163,1,2,0,Goalkeeper-Left Center Back-Left Back-Left Back,Goalkeeper-Left Center Back-Left Back,Goalkeeper->Left Center Back | Left Center Back->Left Back,Pass-Pass-Carry-Pass,Lazar Carević-Justin de Haas-Pedro Bondo Francisco-Pedro Bondo Francisco,Goalkeeper-Left Center Back-Left Back,Goalkeeper-Left Center Back-Left Back,Pass-Pass-Carry,Pass-Pass-Carry-Pass,Left Center Back,Left Back,,,,,,,,,0,0,0,1,0,2,0.5,3.0,From Goal Kick,Goal Kick,False,18.16,center,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,GK-CB-DB,4,0,7.0,35.6,center,44.2,5.4,left_outer,left_inner-left_outer-left_outer-left_outer,left_inner-left_outer,2,0,adjacent_exit,4,3,1,3,30.8,22.5375,1,interior_exterior_same_side,4,0,7.0,35.6,center,44.2,5.4,left_outer,left_inner-left_outer-left_outer-left_outer,left_inner-left_outer,2,0,adjacent_exit,4,3,1,3,30.8,22.5375,1,interior_exterior_same_side
